topology,qi,match,tokens,diameter,avg_degree,structural_entropy,spectral_gap,task_centrality,n_agents
ba_4_m2_s1,62,0,4023,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,63,0,13907,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,64,0,12424,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,65,0,20083,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,66,0,12078,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,67,0,25706,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,68,0,5375,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,69,0,9191,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,70,0,3169,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,71,0,23948,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,72,0,23101,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,73,0,7030,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,74,0,3960,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,75,1,11603,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,76,0,101704,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,77,0,56423,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,78,1,19618,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,79,1,104618,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,80,0,109008,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,81,0,5262,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,82,0,11127,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,83,0,2086,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,84,0,39467,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,85,0,10809,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,86,0,3283,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,87,0,14763,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,88,0,9687,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,89,0,36967,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,90,0,99318,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,91,0,17512,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,92,0,98074,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,93,1,62593,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,94,0,6506,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,95,0,3270,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,96,0,1681,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,97,0,5296,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,98,0,6570,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_4_m2_s1,99,1,140623,1.6,1.1666666666666667,2.467720100474499,0.597917115534802,0.0,5
ba_5_m1_s1,0,0,56662,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,1,1,4982,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,2,0,15652,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,3,0,140053,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,4,0,59437,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,5,0,35461,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,6,0,110761,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,7,0,63871,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,8,0,73101,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,9,0,50524,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,10,0,26104,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,11,1,50156,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,12,0,5073,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,13,0,69157,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,14,0,17344,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,15,0,2350,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,16,0,42758,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,17,0,31429,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,18,0,3438,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,19,0,97894,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,20,0,4638,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,21,0,5049,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,22,0,33825,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,23,1,3106,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,24,0,215621,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,25,0,39128,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,26,1,105187,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,27,0,12855,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,28,0,113717,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,29,0,37035,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,30,0,5814,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,31,0,26685,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,32,1,31788,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,33,0,41459,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,34,0,66742,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,35,0,6527,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,36,0,6231,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,37,0,5969,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,38,0,45820,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,39,0,21859,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,40,0,143551,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,41,0,12081,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,42,0,20140,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,43,0,17869,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,44,0,347899,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,45,0,145871,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,46,0,11809,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,47,0,81424,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,48,0,5021,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,49,1,12181,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,50,0,74601,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,51,1,62135,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,52,0,184254,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,53,0,9059,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,54,0,57903,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,55,0,4641,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,56,0,28756,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,57,0,15438,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,58,1,51018,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,59,1,10564,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,60,0,21465,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,61,0,40337,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,62,0,23569,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,63,0,95477,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,64,0,10419,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,65,0,34297,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,66,0,6709,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,67,0,25601,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,68,0,4833,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,69,0,14822,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,70,0,4583,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,71,0,43578,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,72,0,32293,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,73,0,2597,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,74,0,9555,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,75,1,10240,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,76,0,56549,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,77,0,13564,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,78,1,40803,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,79,1,201155,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,80,0,120633,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,81,1,4959,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,82,1,146903,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,83,0,2816,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,84,0,70865,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,85,0,12937,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,86,0,16220,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,87,0,18987,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,88,0,17835,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,89,1,91294,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,90,0,174992,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,91,0,33899,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,92,0,154813,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,93,1,35066,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,94,0,9169,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,95,0,12085,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,96,0,2910,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,97,0,4593,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,98,0,9801,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s1,99,1,74443,1.619047619047619,1.2857142857142858,2.636056086195823,0.6837722339831618,0.0,6
ba_5_m1_s3,0,0,13109,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,1,1,3966,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,2,0,32902,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,3,0,71594,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,4,0,49948,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,5,1,68197,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,6,0,76100,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,7,0,48464,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,8,0,129270,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,9,0,47539,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,10,0,60896,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,11,1,13529,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,12,0,7790,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,13,1,38161,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,14,1,26546,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,15,0,4503,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,16,1,60988,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,17,0,44401,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,18,0,35331,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,19,0,140975,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,20,0,3043,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,21,0,7418,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,22,0,90106,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,23,1,7383,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,24,0,102791,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,25,0,20999,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,26,1,25197,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,27,0,58074,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,28,1,33645,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,29,0,12363,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,30,0,16817,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,31,0,35437,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,32,0,14336,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,33,1,46593,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,34,0,64102,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,35,0,9500,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,36,0,10387,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,37,1,10767,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,38,0,48253,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,39,0,12166,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,40,0,51846,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,41,0,8509,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,42,1,28221,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,43,1,26735,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,44,0,255048,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,45,0,69635,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,46,0,7307,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,47,0,42343,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,48,0,4048,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,49,1,10992,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,50,0,116566,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,51,1,110937,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,52,0,184160,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,53,0,15509,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,54,0,113192,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,55,0,5505,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,56,0,24522,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,57,0,7312,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,58,1,60383,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,59,1,8617,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,60,1,38503,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,61,0,66511,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,62,0,35077,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,63,0,45343,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,64,0,7712,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,65,0,7608,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,66,0,31459,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,67,0,12594,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,68,0,5741,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,69,0,11765,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,70,0,4072,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,71,0,71216,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,72,0,5654,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,73,0,9127,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,74,0,3110,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,75,1,15208,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,76,0,88387,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,77,0,51279,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,78,1,38419,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,79,1,193281,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,80,0,143363,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,81,1,4256,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,82,1,151678,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,83,0,6677,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,84,0,54665,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,85,0,12731,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,86,0,27892,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,87,0,12130,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,88,0,22172,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,89,0,32152,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,90,0,200638,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,91,0,56440,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,92,0,58615,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,93,1,109897,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
ba_5_m1_s3,94,0,19344,1.7142857142857142,1.1428571428571428,2.702819531114783,0.5314197245697521,0.0,6
